# DOT committed-system per-trade table (spec B.2 open item 8)
# book=FROZEN ratified book (book50_signals.csv)
# dataset_rows=177251 range=2026.01.19 15:49 -> 2026.07.21 17:09
# population=FULL (BOOK F0+F1 plus gap fillers). BOOK-only = rows whose signal_name is not GAP_HURST/GAP_FB/GAP_D2D.
# oracle_sha256_12=518862bf19fb engine_sha256_12=bb498eb13ce3
signal_idx,signal_name,direction,lots,entry_bar,exit_bar,entry_time,exit_time,entry_price,exit_price,pnl,pnl_per_lot,exit_type,tiers,be_nudged,initial_risk
3,L_4_Micro_VP+Volume+ST_Flip_,LONG,1.25,11035,11040,2026.01.29 21:34,2026.01.29 21:39,48944.8,48978.4724176,38.3,30.7,LF,4,True,56.120696
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.25,11035,11040,2026.01.29 21:34,2026.01.29 21:39,48944.8,48978.4724176,38.3,30.7,LF,4,True,56.120696
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,11120,11122,2026.01.29 22:59,2026.01.29 23:01,49017.8,49040.3767124,24.5,19.6,BE,1,True,75.255708
5,L_6_Micro_Or+Session_+ADX_Valu,LONG,1.0,11125,11126,2026.01.29 23:04,2026.01.29 23:05,49026.88,49005.465875999995,-24.4,-24.4,SL,0,False,21.414124
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.0,11125,11126,2026.01.29 23:04,2026.01.29 23:05,49026.88,49005.465875999995,-24.4,-24.4,SL,0,False,21.414124
27,S_28_D2D_Dyna+Upper_Wi+VAH_Side,SHORT,1.0,11706,11714,2026.01.30 10:00,2026.01.30 10:08,48642.51,48630.2289402,9.3,9.3,BE,1,True,40.936866
0,L_1_KAMA_Dis+Micro_Wi+OR_High_,LONG,1.0,12112,12114,2026.01.30 16:46,2026.01.30 16:48,48873.2,48896.355118399995,20.2,20.2,BE,2,True,77.183728
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,1.0,12112,12114,2026.01.30 16:46,2026.01.30 16:48,48873.2,48896.355118399995,20.2,20.2,BE,2,True,77.183728
30,L_31_Slope_EM+Micro_Ra+D2D_DirS,LONG,1.25,12116,12118,2026.01.30 16:50,2026.01.30 16:52,48897.7,48932.9915884,40.4,32.3,BE,1,True,150.0
0,L_1_KAMA_Dis+Micro_Wi+OR_High_,LONG,1.0,12125,12127,2026.01.30 16:59,2026.01.30 17:01,48856.2,48878.1532686,19.0,19.0,BE,1,True,146.355124
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,1.0,12125,12127,2026.01.30 16:59,2026.01.30 17:01,48856.2,48878.1532686,19.0,19.0,BE,1,True,146.355124
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.0,12123,12129,2026.01.30 16:57,2026.01.30 17:03,48876.2,48895.048697599996,15.8,15.8,BE,1,True,62.828992
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,12123,12129,2026.01.30 16:57,2026.01.30 17:03,48876.2,48895.048697599996,15.8,15.8,BE,1,True,62.828992
30,L_31_Slope_EM+Micro_Ra+D2D_DirS,LONG,1.25,12118,12132,2026.01.30 16:52,2026.01.30 17:06,48882.2,48915.4522856,37.8,30.3,BE,1,True,110.840952
34,L_35_AT_Slope+Micro_Au+D2D_DirS,LONG,1.0,12127,12132,2026.01.30 17:01,2026.01.30 17:06,48887.2,48913.670428599995,23.5,23.5,BE,1,True,150.0
0,L_1_KAMA_Dis+Micro_Wi+OR_High_,LONG,1.25,12128,12137,2026.01.30 17:02,2026.01.30 17:11,48873.2,48917.1018596,51.1,40.9,LF,4,True,73.169766
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,1.25,12128,12137,2026.01.30 17:02,2026.01.30 17:11,48873.2,48917.1018596,51.1,40.9,LF,4,True,73.169766
29,L_30_Slope_EM+Micro_HL+Micro_Or,LONG,1.25,12128,12137,2026.01.30 17:02,2026.01.30 17:11,48873.2,48917.1018596,51.1,40.9,LF,4,True,73.169766
51,GAP_FB,LONG,1.0,12161,12167,2026.01.30 17:35,2026.01.30 17:41,48888.9,48980.882043000005,89.0,89.0,BE,1,True,150.0
51,GAP_FB,LONG,1.0,12183,12187,2026.01.30 17:57,2026.01.30 18:01,48822.9,48769.686962,-56.2,-56.2,SL,0,False,53.213038
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,12208,12211,2026.01.30 18:22,2026.01.30 18:25,48603.85,48581.489982399995,19.4,19.4,BE,1,True,74.533392
51,GAP_FB,LONG,1.0,12211,12220,2026.01.30 18:25,2026.01.30 18:34,48624.9,48695.105716800004,67.2,67.2,BE,1,True,150.0
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,12223,12226,2026.01.30 18:37,2026.01.30 18:40,48645.9,48621.2700186,21.6,21.6,BE,1,True,82.099938
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,12223,12226,2026.01.30 18:37,2026.01.30 18:40,48645.9,48621.2700186,21.6,21.6,BE,1,True,82.099938
47,S_48_Volume_R+Micro_Ro+Volume,SHORT,1.0,12224,12226,2026.01.30 18:38,2026.01.30 18:40,48644.9,48628.650765800005,13.2,13.2,BE,2,True,54.164114
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,12226,12228,2026.01.30 18:40,2026.01.30 18:42,48657.9,48628.8725664,26.0,26.0,BE,1,True,96.758112
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,12226,12228,2026.01.30 18:40,2026.01.30 18:42,48657.9,48628.8725664,26.0,26.0,BE,1,True,96.758112
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,12228,12239,2026.01.30 18:42,2026.01.30 18:53,48647.9,48623.6906822,21.2,21.2,BE,1,True,80.697726
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,12228,12239,2026.01.30 18:42,2026.01.30 18:53,48647.9,48623.6906822,21.2,21.2,BE,1,True,80.697726
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,12231,12239,2026.01.30 18:45,2026.01.30 18:53,48636.9,48619.212525,14.7,14.7,BE,1,True,117.9165
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,12256,12259,2026.01.30 19:10,2026.01.30 19:13,48543.9,48522.528588,18.4,18.4,BE,1,True,71.23804
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,12259,12261,2026.01.30 19:13,2026.01.30 19:15,48529.4,48517.709948,8.7,8.7,BE,1,True,38.96684
39,S_40_Slope_Ac+Micro_Or+PoC_Side,SHORT,1.0,12254,12262,2026.01.30 19:08,2026.01.30 19:16,48525.9,48506.106042600004,16.8,16.8,BE,1,True,65.979858
51,GAP_FB,LONG,1.0,12263,12267,2026.01.30 19:17,2026.01.30 19:21,48545.4,48603.497178000005,55.1,55.1,BE,1,True,129.10484
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,12268,12273,2026.01.30 19:22,2026.01.30 19:27,48617.4,48643.451248800004,28.8,23.1,BE,1,True,150.0
16,L_17_AT_Lookb+AT_Slope+Micro_Ro,LONG,1.25,12268,12273,2026.01.30 19:22,2026.01.30 19:27,48617.4,48643.451248800004,28.8,23.1,BE,1,True,150.0
36,L_37_AT_Slope+Micro_Ro+RangeOsc,LONG,1.25,12268,12273,2026.01.30 19:22,2026.01.30 19:27,48617.4,48643.451248800004,28.8,23.1,BE,1,True,150.0
6,L_7_OBV_Macd+Micro_Lo+Micro_Re,LONG,1.25,12270,12273,2026.01.30 19:24,2026.01.30 19:27,48601.9,48623.4093478,23.1,18.5,BE,2,True,71.697826
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.25,12270,12273,2026.01.30 19:24,2026.01.30 19:27,48601.9,48623.4093478,23.1,18.5,BE,2,True,71.697826
9,L_10_OBV_Macd+Micro_La+Micro_Ro,LONG,1.25,12273,12278,2026.01.30 19:27,2026.01.30 19:32,48647.4,48667.958543400004,21.9,17.6,BE,1,True,68.528478
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,12277,12281,2026.01.30 19:31,2026.01.30 19:35,48681.9,48583.921628000004,-126.2,-101.0,SL,0,False,97.978372
9,L_10_OBV_Macd+Micro_La+Micro_Ro,LONG,1.25,12280,12285,2026.01.30 19:34,2026.01.30 19:39,48605.9,48629.478011,25.7,20.6,BE,1,True,78.59337
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.25,12280,12285,2026.01.30 19:34,2026.01.30 19:39,48605.9,48629.478011,25.7,20.6,BE,1,True,78.59337
48,L_49___F1_0+__F1_0+__F1_0,LONG,1.25,12280,12285,2026.01.30 19:34,2026.01.30 19:39,48605.9,48629.478011,25.7,20.6,BE,1,True,78.59337
51,GAP_FB,LONG,1.0,12289,12291,2026.01.30 19:43,2026.01.30 19:45,48605.9,48660.1627604,51.3,51.3,BE,1,True,120.583912
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,12291,12294,2026.01.30 19:45,2026.01.30 19:48,48634.9,48615.0335794,16.9,16.9,BE,1,True,66.221402
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,12327,12329,2026.01.30 20:21,2026.01.30 20:23,48465.9,48446.9795766,15.9,15.9,BE,1,True,126.136156
51,GAP_FB,LONG,1.0,12329,12331,2026.01.30 20:23,2026.01.30 20:25,48478.9,48563.2382944,81.3,81.3,BE,1,True,150.0
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.0,12353,12355,2026.01.30 20:47,2026.01.30 20:49,48640.9,48659.2848508,15.4,15.4,BE,1,True,122.565672
19,L_20_Bar_Rang+Micro_Mo+Micro_Ti,LONG,1.0,12353,12355,2026.01.30 20:47,2026.01.30 20:49,48640.9,48659.2848508,15.4,15.4,BE,1,True,122.565672
20,L_21_Bar_Rang+OBV_Macd+Micro_Ti,LONG,1.0,12353,12355,2026.01.30 20:47,2026.01.30 20:49,48640.9,48659.2848508,15.4,15.4,BE,1,True,122.565672
19,L_20_Bar_Rang+Micro_Mo+Micro_Ti,LONG,1.0,12370,12372,2026.01.30 21:04,2026.01.30 21:06,48828.9,48846.1814112,14.3,14.3,BE,1,True,115.209408
9,L_10_OBV_Macd+Micro_La+Micro_Ro,LONG,1.0,12354,12373,2026.01.30 20:48,2026.01.30 21:07,48646.9,48822.9195232,173.0,173.0,LF,15,True,97.788624
52,GAP_D2D,SHORT,2.0,12395,12398,2026.01.30 21:29,2026.01.30 21:32,48785.85,48742.112437799995,81.5,40.7,BE,1,True,150.0
47,S_48_Volume_R+Micro_Ro+Volume,SHORT,1.0,12405,12407,2026.01.30 21:39,2026.01.30 21:41,48828.4,48818.4145588,7.0,7.0,BE,1,True,33.284804
42,S_43_AT_Slope+Micro_Mi+Upper_Wi,SHORT,1.0,12396,12411,2026.01.30 21:30,2026.01.30 21:45,48759.9,48802.9,-46.0,-46.0,FC,0,False,150.0
51,GAP_FB,LONG,1.0,12426,12427,2026.01.30 22:00,2026.01.30 22:01,48798.4,48812.9,11.5,11.5,FC,0,False,150.0
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,1.0,12898,12908,2026.02.02 07:07,2026.02.02 07:17,48541.01,48519.000654,-25.0,-25.0,SL,0,False,22.009346
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.0,12898,12908,2026.02.02 07:07,2026.02.02 07:17,48541.01,48519.000654,-25.0,-25.0,SL,0,False,22.009346
51,GAP_FB,LONG,1.0,13463,13466,2026.02.02 16:32,2026.02.02 16:35,48919.3,49054.3,132.0,132.0,BE,2,True,150.0
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,13466,13468,2026.02.02 16:35,2026.02.02 16:37,49007.8,48967.0839634,37.7,37.7,BE,1,True,135.720122
48,L_49___F1_0+__F1_0+__F1_0,LONG,1.25,13478,13480,2026.02.02 16:47,2026.02.02 16:49,49116.3,49133.4716424,17.7,14.2,BE,2,True,57.238808
51,GAP_FB,LONG,1.0,13495,13497,2026.02.02 17:04,2026.02.02 17:06,49087.3,49150.500250000005,60.2,60.2,BE,1,True,140.445
3,L_4_Micro_VP+Volume+ST_Flip_,LONG,1.0,13790,13792,2026.02.02 21:59,2026.02.02 22:01,49410.3,49442.7258138,29.4,29.4,BE,1,True,108.086046
52,GAP_D2D,LONG,2.0,14826,14828,2026.02.03 16:30,2026.02.03 16:32,49398.0,49440.0913962,78.2,39.1,LF,3,True,150.0
5,L_6_Micro_Or+Session_+ADX_Valu,LONG,1.25,14830,14836,2026.02.03 16:34,2026.02.03 16:40,49489.0,49534.0,52.5,42.0,BE,1,True,150.0
8,L_9_Micro_IB+VWAP_Sig+Volume,LONG,1.25,14830,14836,2026.02.03 16:34,2026.02.03 16:40,49489.0,49534.0,52.5,42.0,BE,1,True,150.0
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.25,14830,14836,2026.02.03 16:34,2026.02.03 16:40,49489.0,49534.0,52.5,42.0,BE,1,True,150.0
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,2.0,14827,14839,2026.02.03 16:31,2026.02.03 16:43,49532.0,49577.0,84.0,42.0,BE,2,True,150.0
8,L_9_Micro_IB+VWAP_Sig+Volume,LONG,1.25,14840,14847,2026.02.03 16:44,2026.02.03 16:51,49578.0,49612.241031,39.1,31.2,BE,1,True,114.13677
48,L_49___F1_0+__F1_0+__F1_0,LONG,1.25,14841,14847,2026.02.03 16:45,2026.02.03 16:51,49548.0,49582.326231,39.2,31.3,BE,2,True,114.42077
19,L_20_Bar_Rang+Micro_Mo+Micro_Ti,LONG,2.0,14845,14847,2026.02.03 16:49,2026.02.03 16:51,49593.0,49611.6878766,31.4,15.7,BE,1,True,124.585844
36,L_37_AT_Slope+Micro_Ro+RangeOsc,LONG,1.0,14854,14862,2026.02.03 16:58,2026.02.03 17:06,49439.5,49465.0337938,22.5,22.5,BE,1,True,85.112646
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,14855,14869,2026.02.03 16:59,2026.02.03 17:13,49423.0,49400.2918258,19.7,19.7,BE,1,True,150.0
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,14870,14872,2026.02.03 17:14,2026.02.03 17:16,49423.0,49485.085248,-65.1,-65.1,SL,0,False,62.085248
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,14872,14876,2026.02.03 17:16,2026.02.03 17:20,49464.0,49434.5441544,26.5,26.5,BE,1,True,98.186152
42,S_43_AT_Slope+Micro_Mi+Upper_Wi,SHORT,1.0,14884,14886,2026.02.03 17:28,2026.02.03 17:30,49492.0,49471.9265974,17.1,17.1,BE,1,True,133.822684
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,14899,14901,2026.02.03 17:43,2026.02.03 17:45,49398.5,49379.2147796,16.3,16.3,BE,1,True,128.568136
51,GAP_FB,LONG,1.0,14903,14906,2026.02.03 17:47,2026.02.03 17:50,49428.0,49497.0164694,66.0,66.0,BE,1,True,150.0
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,14905,14910,2026.02.03 17:49,2026.02.03 17:54,49461.0,49443.777075,14.2,14.2,BE,2,True,57.40975
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,14951,14953,2026.02.03 18:35,2026.02.03 18:37,49350.75,49337.6688696,10.1,10.1,BE,1,True,43.603768
11,S_12_Micro_IB+Micro_Vo+VWAP_Z,SHORT,1.0,14976,14980,2026.02.03 19:00,2026.02.03 19:04,49295.75,49284.7944644,8.0,8.0,BE,1,True,36.518452
39,S_40_Slope_Ac+Micro_Or+PoC_Side,SHORT,1.0,14976,14980,2026.02.03 19:00,2026.02.03 19:04,49295.75,49284.7944644,8.0,8.0,BE,1,True,36.518452
11,S_12_Micro_IB+Micro_Vo+VWAP_Z,SHORT,1.0,14994,14997,2026.02.03 19:18,2026.02.03 19:21,49238.8,49216.782860800005,19.0,19.0,BE,1,True,73.390464
51,GAP_FB,LONG,1.0,14997,15012,2026.02.03 19:21,2026.02.03 19:36,49240.8,49114.137068,-129.7,-129.7,SL,0,False,126.662932
11,S_12_Micro_IB+Micro_Vo+VWAP_Z,SHORT,1.0,15008,15022,2026.02.03 19:32,2026.02.03 19:46,49155.75,49083.7110084,69.0,69.0,LF,8,True,40.021662
15,L_16_D2D_ATR+AT_Slope+Bars_Sin,LONG,2.0,15109,15111,2026.02.03 21:13,2026.02.03 21:15,48943.0,48963.2939254,34.6,17.3,BE,1,True,135.292836
16,L_17_AT_Lookb+AT_Slope+Micro_Ro,LONG,2.0,15109,15111,2026.02.03 21:13,2026.02.03 21:15,48943.0,48963.2939254,34.6,17.3,BE,1,True,135.292836
34,L_35_AT_Slope+Micro_Au+D2D_DirS,LONG,2.0,15109,15111,2026.02.03 21:13,2026.02.03 21:15,48943.0,48963.2939254,34.6,17.3,BE,1,True,135.292836
35,L_36_AT_Slope+Momentum+AT_Regim,LONG,2.0,15109,15111,2026.02.03 21:13,2026.02.03 21:15,48943.0,48963.2939254,34.6,17.3,BE,1,True,135.292836
36,L_37_AT_Slope+Micro_Ro+RangeOsc,LONG,2.0,15109,15111,2026.02.03 21:13,2026.02.03 21:15,48943.0,48963.2939254,34.6,17.3,BE,1,True,135.292836
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,2.0,15110,15113,2026.02.03 21:14,2026.02.03 21:17,48961.0,48978.7081918,29.4,14.7,BE,1,True,118.054612
20,L_21_Bar_Rang+OBV_Macd+Micro_Ti,LONG,2.0,15110,15113,2026.02.03 21:14,2026.02.03 21:17,48961.0,48978.7081918,29.4,14.7,BE,1,True,118.054612
15,L_16_D2D_ATR+AT_Slope+Bars_Sin,LONG,1.25,15111,15113,2026.02.03 21:15,2026.02.03 21:17,48972.5,48987.8008412,15.4,12.3,BE,1,True,102.005608
16,L_17_AT_Lookb+AT_Slope+Micro_Ro,LONG,1.25,15111,15113,2026.02.03 21:15,2026.02.03 21:17,48972.5,48987.8008412,15.4,12.3,BE,1,True,102.005608
34,L_35_AT_Slope+Micro_Au+D2D_DirS,LONG,1.25,15111,15113,2026.02.03 21:15,2026.02.03 21:17,48972.5,48987.8008412,15.4,12.3,BE,1,True,102.005608
51,GAP_FB,LONG,1.0,15066,15116,2026.02.03 20:30,2026.02.03 21:20,48972.8,49050.1412246,74.3,74.3,BE,1,True,150.0
35,L_36_AT_Slope+Momentum+AT_Regim,LONG,2.0,15112,15116,2026.02.03 21:16,2026.02.03 21:20,48982.5,49001.9948814,33.0,16.5,BE,1,True,129.965876
36,L_37_AT_Slope+Micro_Ro+RangeOsc,LONG,2.0,15112,15116,2026.02.03 21:16,2026.02.03 21:20,48982.5,49001.9948814,33.0,16.5,BE,1,True,129.965876
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,2.0,15112,15116,2026.02.03 21:16,2026.02.03 21:20,48982.5,49001.9948814,33.0,16.5,BE,1,True,129.965876
16,L_17_AT_Lookb+AT_Slope+Micro_Ro,LONG,1.25,15115,15118,2026.02.03 21:19,2026.02.03 21:22,49005.5,49024.4218184,19.9,15.9,BE,1,True,126.145456
15,L_16_D2D_ATR+AT_Slope+Bars_Sin,LONG,1.25,15113,15121,2026.02.03 21:17,2026.02.03 21:25,48956.5,48975.1983316,19.6,15.7,LF,3,True,62.327772
34,L_35_AT_Slope+Micro_Au+D2D_DirS,LONG,1.25,15113,15121,2026.02.03 21:17,2026.02.03 21:25,48956.5,48975.1983316,19.6,15.7,LF,3,True,62.327772
5,L_6_Micro_Or+Session_+ADX_Valu,LONG,1.0,15121,15125,2026.02.03 21:25,2026.02.03 21:29,48944.5,48975.2540848,27.8,27.8,BE,2,True,102.513616
15,L_16_D2D_ATR+AT_Slope+Bars_Sin,LONG,1.0,15121,15125,2026.02.03 21:25,2026.02.03 21:29,48944.5,48975.2540848,27.8,27.8,BE,2,True,102.513616
16,L_17_AT_Lookb+AT_Slope+Micro_Ro,LONG,1.0,15121,15125,2026.02.03 21:25,2026.02.03 21:29,48944.5,48975.2540848,27.8,27.8,BE,2,True,102.513616
20,L_21_Bar_Rang+OBV_Macd+Micro_Ti,LONG,1.25,15116,15137,2026.02.03 21:20,2026.02.03 21:41,49011.5,49028.4426716,17.4,13.9,BE,1,True,112.951144
35,L_36_AT_Slope+Momentum+AT_Regim,LONG,1.25,15116,15137,2026.02.03 21:20,2026.02.03 21:41,49011.5,49028.4426716,17.4,13.9,BE,1,True,112.951144
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.25,15116,15137,2026.02.03 21:20,2026.02.03 21:41,49011.5,49028.4426716,17.4,13.9,BE,1,True,112.951144
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.25,15123,15139,2026.02.03 21:27,2026.02.03 21:43,48992.5,49019.9394166,30.5,24.4,BE,1,True,150.0
18,L_19_D2D_ATR_+AT_Slope+Micro_Vo,LONG,1.25,15123,15139,2026.02.03 21:27,2026.02.03 21:43,48992.5,49019.9394166,30.5,24.4,BE,1,True,150.0
31,L_32_Slope_Ac+Sqz_Stat+RangeOsc,LONG,1.25,15123,15139,2026.02.03 21:27,2026.02.03 21:43,48992.5,49019.9394166,30.5,24.4,BE,1,True,150.0
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,1.0,15142,15146,2026.02.03 21:46,2026.02.03 21:50,48986.5,49006.2193402,16.7,16.7,BE,1,True,65.731134
31,L_32_Slope_Ac+Sqz_Stat+RangeOsc,LONG,1.0,15142,15146,2026.02.03 21:46,2026.02.03 21:50,48986.5,49006.2193402,16.7,16.7,BE,1,True,65.731134
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,2.0,15153,15156,2026.02.03 21:57,2026.02.03 22:00,49044.5,49059.7759868,24.6,12.3,BE,1,True,50.919956
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,2.0,15153,15156,2026.02.03 21:57,2026.02.03 22:00,49044.5,49059.7759868,24.6,12.3,BE,1,True,50.919956
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,1.25,15156,15169,2026.02.03 22:00,2026.02.03 22:13,49050.5,49064.953013,14.3,11.5,LF,3,True,48.17671
19,L_20_Bar_Rang+Micro_Mo+Micro_Ti,LONG,1.25,15156,15169,2026.02.03 22:00,2026.02.03 22:13,49050.5,49064.953013,14.3,11.5,LF,3,True,48.17671
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,1.25,16214,16216,2026.02.04 16:53,2026.02.04 16:55,49410.9,49441.8085308,34.9,27.9,BE,2,True,103.028436
36,L_37_AT_Slope+Micro_Ro+RangeOsc,LONG,1.0,16218,16221,2026.02.04 16:57,2026.02.04 17:00,49383.4,49312.613314,-73.8,-73.8,SL,0,False,70.786686
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,16220,16224,2026.02.04 16:59,2026.02.04 17:03,49356.2,49330.483061599996,22.7,22.7,LF,3,True,85.723128
51,GAP_FB,LONG,1.0,16228,16231,2026.02.04 17:07,2026.02.04 17:10,49422.4,49545.897442,120.5,120.5,BE,1,True,150.0
52,GAP_D2D,LONG,2.0,16232,16238,2026.02.04 17:11,2026.02.04 17:17,49515.9,49549.127111400005,60.5,30.2,BE,1,True,150.0
48,L_49___F1_0+__F1_0+__F1_0,LONG,1.0,16243,16246,2026.02.04 17:22,2026.02.04 17:25,49553.4,49582.9168818,26.5,26.5,BE,2,True,98.389606
50,GAP_HURST,LONG,1.0,16256,16260,2026.02.04 17:35,2026.02.04 17:39,49483.4,49570.7707868,84.4,84.4,LF,4,True,97.078652
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,2.0,16258,16261,2026.02.04 17:37,2026.02.04 17:40,49492.9,49593.1888552,194.6,97.3,LF,6,True,83.574046
18,L_19_D2D_ATR_+AT_Slope+Micro_Vo,LONG,1.0,16259,16261,2026.02.04 17:38,2026.02.04 17:40,49609.9,49654.9,42.0,42.0,BE,1,True,150.0
34,L_35_AT_Slope+Micro_Au+D2D_DirS,LONG,1.0,16259,16261,2026.02.04 17:38,2026.02.04 17:40,49609.9,49654.9,42.0,42.0,BE,1,True,150.0
37,L_38_AT_Slope+Micro_Vo+Volume,LONG,1.0,16259,16261,2026.02.04 17:38,2026.02.04 17:40,49609.9,49654.9,42.0,42.0,BE,1,True,150.0
28,L_29_Slope_EM+Micro_HL+Micro_Re,LONG,1.25,16260,16262,2026.02.04 17:39,2026.02.04 17:41,49550.4,49595.4,52.5,42.0,BE,1,True,150.0
29,L_30_Slope_EM+Micro_HL+Micro_Or,LONG,1.25,16260,16262,2026.02.04 17:39,2026.02.04 17:41,49550.4,49595.4,52.5,42.0,BE,1,True,150.0
28,L_29_Slope_EM+Micro_HL+Micro_Re,LONG,1.25,16262,16266,2026.02.04 17:41,2026.02.04 17:45,49594.9,49639.9,52.5,42.0,BE,1,True,150.0
29,L_30_Slope_EM+Micro_HL+Micro_Or,LONG,1.25,16262,16266,2026.02.04 17:41,2026.02.04 17:45,49594.9,49639.9,52.5,42.0,BE,1,True,150.0
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,16272,16275,2026.02.04 17:51,2026.02.04 17:54,49590.9,49608.3691716,14.5,14.5,BE,1,True,58.230572
3,L_4_Micro_VP+Volume+ST_Flip_,LONG,1.0,16276,16282,2026.02.04 17:55,2026.02.04 18:01,49606.9,49629.9214606,20.0,20.0,BE,1,True,150.0
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,16293,16299,2026.02.04 18:12,2026.02.04 18:18,49584.9,49546.9174308,35.0,35.0,BE,1,True,126.608564
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,16296,16301,2026.02.04 18:15,2026.02.04 18:20,49596.9,49542.798903,51.1,51.1,LF,5,True,60.11233
18,L_19_D2D_ATR_+AT_Slope+Micro_Vo,LONG,1.25,16261,16302,2026.02.04 17:40,2026.02.04 18:21,49621.9,49471.9,-191.2,-153.0,SL,0,False,150.0
37,L_38_AT_Slope+Micro_Vo+Volume,LONG,1.25,16261,16302,2026.02.04 17:40,2026.02.04 18:21,49621.9,49471.9,-191.2,-153.0,SL,0,False,150.0
42,S_43_AT_Slope+Micro_Mi+Upper_Wi,SHORT,1.0,16310,16312,2026.02.04 18:29,2026.02.04 18:31,49640.4,49622.620680600005,14.8,14.8,BE,2,True,59.264398
42,S_43_AT_Slope+Micro_Mi+Upper_Wi,SHORT,1.0,16313,16315,2026.02.04 18:32,2026.02.04 18:34,49620.9,49601.439492000005,16.5,16.5,BE,1,True,64.86836
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,16304,16325,2026.02.04 18:23,2026.02.04 18:44,49547.9,49517.24819,27.7,27.7,BE,1,True,102.1727
51,GAP_FB,LONG,1.0,16338,16345,2026.02.04 18:57,2026.02.04 19:04,49545.4,49619.1564526,70.8,70.8,BE,1,True,150.0
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,16344,16348,2026.02.04 19:03,2026.02.04 19:07,49559.4,49540.5586476,15.8,15.8,BE,1,True,62.804508
42,S_43_AT_Slope+Micro_Mi+Upper_Wi,SHORT,1.0,16341,16349,2026.02.04 19:00,2026.02.04 19:08,49543.9,49526.008792,14.9,14.9,BE,1,True,59.63736
51,GAP_FB,LONG,1.0,16352,16355,2026.02.04 19:11,2026.02.04 19:14,49529.4,49590.9591612,58.6,58.6,BE,1,True,136.798136
